crowdedness,dhall,datetime
4,MC,2019-08-28 13:32:15.042060
5,JE,2019-08-28 13:32:15.043061
4,TD,2019-08-28 13:32:15.047064
3,SY,2019-08-28 13:32:15.047065
5,TC,2019-08-28 13:32:15.049067
6,BF,2019-08-28 13:32:15.050068
5,GH,2019-08-28 13:35:31.950004
4,PC,2019-08-28 13:35:31.951008
5,SM,2019-08-28 13:35:31.951009
3,TD,2019-08-28 13:35:31.952010
4,ES,2019-08-28 13:35:31.952012
4,TC,2019-08-28 13:35:31.952013
5,BF,2019-08-28 13:35:31.953014
5,MY,2019-08-28 13:35:31.953015
3,BK,2019-08-28 13:41:10.801001
2,BR,2019-08-28 13:41:10.801002
4,GH,2019-08-28 13:41:10.802003
2,DC,2019-08-28 13:41:10.802004
3,MC,2019-08-28 13:41:10.802005
3,JE,2019-08-28 13:41:10.803006
3,PC,2019-08-28 13:41:10.803007
3,SM,2019-08-28 13:41:10.803008
2,SY,2019-08-28 13:41:10.803010
4,BF,2019-08-28 13:41:10.804013
3,MY,2019-08-28 13:41:10.804014
2,BK,2019-08-28 13:46:28.514001
1,BR,2019-08-28 13:46:28.515002
3,GH,2019-08-28 13:46:28.517003
2,MC,2019-08-28 13:46:28.519005
2,JE,2019-08-28 13:46:28.521006
2,SM,2019-08-28 13:46:28.523008
2,TD,2019-08-28 13:46:28.523009
1,SY,2019-08-28 13:46:28.524010
3,ES,2019-08-28 13:46:28.525011
3,TC,2019-08-28 13:46:28.525012
2,BF,2019-08-28 13:46:28.526013
2,MY,2019-08-28 13:46:28.527014
1,BK,2019-08-28 13:50:39.222003
2,GH,2019-08-28 13:50:49.232005
1,DC,2019-08-28 13:50:49.233006
1,MC,2019-08-28 13:50:49.234007
1,JE,2019-08-28 13:50:49.235008
2,PC,2019-08-28 13:50:49.236009
1,TD,2019-08-28 13:50:49.238011
2,ES,2019-08-28 13:50:49.239013
1,BF,2019-08-28 13:50:49.241015
1,MY,2019-08-28 13:50:49.242016
1,SM,2019-08-28 13:56:50.394008
1,ES,2019-08-28 13:56:50.395011
2,TC,2019-08-28 13:56:50.396012
1,PC,2019-08-28 14:02:01.379008
0,JE,2019-08-28 14:06:27.886006
0,SY,2019-08-28 14:06:27.888010
0,BK,2019-08-28 14:10:32.528001
0,DC,2019-08-28 14:10:32.530004
0,PC,2019-08-28 14:10:32.532007
0,MY,2019-08-28 14:10:32.536014
0,BR,2019-08-28 14:15:47.225003
0,MC,2019-08-28 14:15:47.225006
0,SM,2019-08-28 14:15:47.226009
0,TD,2019-08-28 14:15:47.226010
1,TC,2019-08-28 14:15:47.226013
0,BF,2019-08-28 14:15:47.227014
3,GH,2019-08-28 14:20:45.365003
2,TC,2019-08-28 14:20:45.367012
0,ES,2019-08-28 14:25:55.545011
3,TC,2019-08-28 14:25:55.546012
6,TC,2019-08-28 14:33:43.978012
7,TC,2019-08-28 14:35:50.694014
9,TC,2019-08-28 14:41:46.466012
10,TC,2019-08-28 14:45:52.415012
2,GH,2019-08-28 15:00:05.195005
1,BR,2019-08-28 15:04:14.436002
1,GH,2019-08-28 15:04:14.438003
1,MC,2019-08-28 15:04:14.440005
1,SM,2019-08-28 15:04:14.443008
1,TD,2019-08-28 15:04:14.444009
1,SY,2019-08-28 15:04:14.445010
1,ES,2019-08-28 15:04:14.445011
1,TC,2019-08-28 15:04:14.446012
1,BF,2019-08-28 15:04:14.447013
0,BR,2019-08-28 15:05:17.506004
2,GH,2019-08-28 15:05:17.506005
0,MC,2019-08-28 15:05:17.507007
0,SM,2019-08-28 15:05:17.508010
0,TD,2019-08-28 15:05:17.508011
0,SY,2019-08-28 15:05:17.509012
0,ES,2019-08-28 15:05:17.509013
10,TC,2019-08-28 15:05:17.509014
0,BF,2019-08-28 15:05:17.510015
1,GH,2019-08-28 15:06:22.808003
8,TC,2019-08-28 15:06:22.811012
6,TC,2019-08-28 15:12:31.691013
8,BK,2019-08-28 15:15:01.360001
7,BR,2019-08-28 15:15:01.361002
7,GH,2019-08-28 15:15:01.361003
7,DC,2019-08-28 15:15:01.362004
8,MC,2019-08-28 15:15:01.363005
7,JE,2019-08-28 15:15:01.364006
8,PC,2019-08-28 15:15:01.364007
4,SM,2019-08-28 15:15:01.365008
4,TD,2019-08-28 15:15:01.365009
6,SY,2019-08-28 15:15:01.366010
10,ES,2019-08-28 15:15:01.367011
5,TC,2019-08-28 15:15:01.367012
5,BF,2019-08-28 15:15:01.368013
6,MY,2019-08-28 15:15:01.369014
0,BK,2019-08-28 15:18:05.918001
0,BR,2019-08-28 15:18:05.919002
0,GH,2019-08-28 15:18:05.919003
0,DC,2019-08-28 15:18:05.920004
0,MC,2019-08-28 15:18:05.920005
0,JE,2019-08-28 15:18:05.920006
0,PC,2019-08-28 15:18:05.921007
0,SM,2019-08-28 15:18:05.921008
0,TD,2019-08-28 15:18:05.921009
0,SY,2019-08-28 15:18:05.922010
0,ES,2019-08-28 15:18:05.922011
4,TC,2019-08-28 15:18:05.922012
0,BF,2019-08-28 15:18:05.923013
0,MY,2019-08-28 15:18:05.923014
2,TC,2019-08-28 15:22:47.357012
1,TC,2019-08-28 15:26:37.506012
0,TC,2019-08-28 15:32:14.073012
1,TC,2019-08-28 15:32:25.506014
0,TC,2019-08-28 15:32:46.921062
1,TC,2019-08-28 15:32:53.195184
0,TC,2019-08-28 15:33:00.237153
1,TC,2019-08-28 15:35:06.854012
0,TC,2019-08-28 15:45:56.657012
1,BR,2019-08-28 17:01:23.485173
1,GH,2019-08-28 17:01:23.487174
1,MC,2019-08-28 17:01:23.490176
1,SM,2019-08-28 17:01:23.493179
1,TD,2019-08-28 17:01:23.494180
1,SY,2019-08-28 17:01:23.496181
1,ES,2019-08-28 17:01:23.496182
1,TC,2019-08-28 17:01:23.497183
1,BF,2019-08-28 17:01:23.498184
1,BK,2019-08-28 17:05:27.869001
1,JE,2019-08-28 17:05:27.876006
1,PC,2019-08-28 17:05:27.876007
1,MY,2019-08-28 17:05:27.882014
1,DC,2019-08-28 17:10:34.330004
2,MC,2019-08-28 17:10:34.330005
2,BR,2019-08-28 17:15:44.719002
2,PC,2019-08-28 17:15:44.723007
2,TD,2019-08-28 17:15:44.724009
2,BF,2019-08-28 17:15:44.727013
2,MY,2019-08-28 17:15:44.728014
2,BK,2019-08-28 17:20:50.421001
2,DC,2019-08-28 17:20:50.424004
3,MC,2019-08-28 17:20:50.424005
2,SM,2019-08-28 17:20:50.426008
2,TC,2019-08-28 17:20:50.428012
2,GH,2019-08-28 17:25:20.687005
3,TD,2019-08-28 17:25:20.691011
2,SY,2019-08-28 17:25:20.692012
2,ES,2019-08-28 17:25:20.692013
3,BR,2019-08-28 17:31:30.761004
3,GH,2019-08-28 17:31:30.763005
3,DC,2019-08-28 17:31:30.765006
4,MC,2019-08-28 17:31:30.767007
2,JE,2019-08-28 17:31:30.769008
3,PC,2019-08-28 17:31:30.770009
3,ES,2019-08-28 17:31:30.773013
3,TC,2019-08-28 17:31:30.774014
3,BF,2019-08-28 17:31:30.775015
3,MY,2019-08-28 17:31:30.776016
4,DC,2019-08-28 17:35:23.588005
3,JE,2019-08-28 17:35:23.589007
4,PC,2019-08-28 17:35:23.590008
4,ES,2019-08-28 17:35:23.592012
3,BK,2019-08-28 17:41:11.130003
4,BR,2019-08-28 17:41:11.131004
5,MC,2019-08-28 17:41:11.133007
5,JE,2019-08-28 17:41:11.134008
5,PC,2019-08-28 17:41:11.134009
3,SM,2019-08-28 17:41:11.135010
4,TD,2019-08-28 17:41:11.135011
3,SY,2019-08-28 17:41:11.136012
5,ES,2019-08-28 17:41:11.136013
4,MY,2019-08-28 17:41:11.138016
5,BK,2019-08-28 17:45:41.589003
4,GH,2019-08-28 17:45:41.590005
5,DC,2019-08-28 17:45:41.591006
6,JE,2019-08-28 17:45:41.592008
3,TD,2019-08-28 17:45:41.593011
6,PC,2019-08-28 17:50:23.287007
4,TD,2019-08-28 17:50:23.288009
6,BK,2019-08-28 17:55:34.154001
5,GH,2019-08-28 17:55:34.156003
7,JE,2019-08-28 17:55:34.157006
4,SY,2019-08-28 17:55:34.159010
6,ES,2019-08-28 17:55:34.160011
4,TC,2019-08-28 17:55:34.160012
5,BR,2019-08-28 18:01:33.976004
6,GH,2019-08-28 18:01:33.977005
6,DC,2019-08-28 18:01:33.977006
6,MC,2019-08-28 18:01:33.978007
7,PC,2019-08-28 18:01:33.978009
3,TD,2019-08-28 18:01:33.979011
7,ES,2019-08-28 18:01:33.980013
5,MY,2019-08-28 18:01:33.981016
7,BK,2019-08-28 18:05:34.407002
6,BR,2019-08-28 18:05:34.409003
7,GH,2019-08-28 18:05:34.410004
7,MC,2019-08-28 18:05:34.413006
8,PC,2019-08-28 18:05:34.415008
4,TD,2019-08-28 18:05:34.417010
5,SY,2019-08-28 18:05:34.418011
9,ES,2019-08-28 18:05:34.418012
5,TC,2019-08-28 18:05:34.419013
4,BF,2019-08-28 18:05:34.420014
6,MY,2019-08-28 18:05:34.421015
8,BK,2019-08-28 18:10:31.438127
7,BR,2019-08-28 18:10:31.438128
7,DC,2019-08-28 18:10:31.439130
8,MC,2019-08-28 18:10:31.439131
4,SM,2019-08-28 18:10:31.440134
6,SY,2019-08-28 18:10:31.441136
10,ES,2019-08-28 18:10:31.441137
5,BF,2019-08-28 18:10:31.442139
9,BK,2019-08-28 18:15:34.910001
9,MC,2019-08-28 18:15:34.913005
9,PC,2019-08-28 18:15:34.914007
5,TD,2019-08-28 18:15:34.915009
9,ES,2019-08-28 18:15:34.916011
10,BK,2019-08-28 18:20:28.912001
8,DC,2019-08-28 18:20:28.914004
6,TD,2019-08-28 18:20:28.917009
6,BF,2019-08-28 18:20:28.918013
9,BK,2019-08-28 18:25:26.250003
8,GH,2019-08-28 18:25:26.250005
7,DC,2019-08-28 18:25:26.250006
6,TC,2019-08-28 18:25:26.252014
7,GH,2019-08-28 18:31:27.013005
8,DC,2019-08-28 18:31:27.014006
10,MC,2019-08-28 18:31:27.014007
5,SM,2019-08-28 18:31:27.016010
10,ES,2019-08-28 18:31:27.018013
10,BK,2019-08-28 18:36:05.005001
7,TC,2019-08-28 18:36:05.006012
9,BK,2019-08-28 18:40:34.211003
8,JE,2019-08-28 18:40:34.214008
5,SY,2019-08-28 18:40:34.216012
6,TC,2019-08-28 18:40:34.217014
5,MY,2019-08-28 18:40:34.218016
6,BR,2019-08-28 18:45:33.166002
6,GH,2019-08-28 18:45:33.167003
7,DC,2019-08-28 18:45:33.169004
9,JE,2019-08-28 18:45:33.171006
5,TD,2019-08-28 18:45:33.175009
8,ES,2019-08-28 18:45:33.177011
4,MY,2019-08-28 18:45:33.181014
8,BK,2019-08-28 18:50:34.146001
5,BR,2019-08-28 18:50:34.147002
5,DC,2019-08-28 18:50:34.148004
8,JE,2019-08-28 18:50:34.150006
8,PC,2019-08-28 18:50:34.150007
4,SY,2019-08-28 18:50:34.152010
5,BF,2019-08-28 18:50:34.153013
7,BK,2019-08-28 18:55:31.987001
5,GH,2019-08-28 18:55:31.988003
4,DC,2019-08-28 18:55:31.988004
7,JE,2019-08-28 18:55:31.989006
7,PC,2019-08-28 18:55:31.989007
4,TD,2019-08-28 18:55:31.990009
4,BF,2019-08-28 18:55:31.991013
6,BK,2019-08-28 19:01:34.156013
3,BR,2019-08-28 19:01:34.158014
5,JE,2019-08-28 19:01:34.164018
6,PC,2019-08-28 19:01:34.165019
4,SM,2019-08-28 19:01:34.166020
3,SY,2019-08-28 19:01:34.167022
6,ES,2019-08-28 19:01:34.168023
5,TC,2019-08-28 19:01:34.169024
3,BF,2019-08-28 19:01:34.170025
3,MY,2019-08-28 19:01:34.171026
4,GH,2019-08-28 19:05:24.636319
3,DC,2019-08-28 19:05:24.637320
5,BK,2019-08-28 19:10:36.572001
9,MC,2019-08-28 19:10:36.575005
3,SM,2019-08-28 19:10:36.577008
2,SY,2019-08-28 19:10:36.578010
5,ES,2019-08-28 19:10:36.579011
4,TC,2019-08-28 19:10:36.579012
2,BF,2019-08-28 19:10:36.580013
4,BK,2019-08-28 19:16:05.033003
3,GH,2019-08-28 19:16:05.034005
2,DC,2019-08-28 19:16:05.035006
4,JE,2019-08-28 19:16:05.036008
5,PC,2019-08-28 19:16:05.037009
2,SM,2019-08-28 19:16:05.038010
3,TC,2019-08-28 19:16:05.049014
3,BK,2019-08-28 19:21:05.524002
8,MC,2019-08-28 19:21:05.526006
3,TD,2019-08-28 19:21:05.528010
3,ES,2019-08-28 19:21:05.529012
2,MY,2019-08-28 19:21:05.531015
2,GH,2019-08-28 19:25:22.299005
7,MC,2019-08-28 19:25:22.300007
3,JE,2019-08-28 19:25:22.300008
4,PC,2019-08-28 19:25:22.301009
1,SY,2019-08-28 19:25:22.303012
2,BK,2019-08-28 19:32:27.364004
2,BR,2019-08-28 19:32:27.365005
1,SM,2019-08-28 19:32:27.367011
2,TD,2019-08-28 19:32:27.367012
2,TC,2019-08-28 19:32:27.368015
1,MY,2019-08-28 19:32:27.369017
1,GH,2019-08-28 19:35:31.187005
2,JE,2019-08-28 19:35:31.192008
2,ES,2019-08-28 19:35:31.200013
1,BF,2019-08-28 19:35:31.202015
1,DC,2019-08-28 19:43:46.620006
6,MC,2019-08-28 19:43:46.621007
3,PC,2019-08-28 19:43:46.622009
1,TD,2019-08-28 19:43:46.624011
1,TC,2019-08-28 19:43:46.625014
1,BK,2019-08-28 19:46:47.492003
2,PC,2019-08-28 19:46:47.497009
5,MC,2019-08-28 19:51:01.533005
1,JE,2019-08-28 19:51:01.533006
1,BR,2019-08-28 19:59:00.725002
4,MC,2019-08-28 19:59:00.728005
1,PC,2019-08-28 19:59:00.729007
0,MY,2019-08-28 19:59:00.733014
0,BR,2019-08-28 20:05:22.102002
0,GH,2019-08-28 20:05:22.103003
3,MC,2019-08-28 20:05:22.104005
0,SM,2019-08-28 20:05:22.105008
0,SY,2019-08-28 20:05:22.106010
1,ES,2019-08-28 20:05:22.106011
0,TC,2019-08-28 20:05:22.107012
0,BK,2019-08-28 20:11:25.902003
0,DC,2019-08-28 20:11:25.902006
0,JE,2019-08-28 20:11:25.903008
0,TD,2019-08-28 20:11:25.903011
0,BF,2019-08-28 20:11:25.904015
2,MC,2019-08-28 20:22:18.202005
0,PC,2019-08-28 20:22:18.203007
1,MC,2019-08-28 20:31:05.707005
0,ES,2019-08-28 20:31:23.443015
0,MC,2019-08-28 20:47:23.555007
1,BK,2019-08-29 08:04:32.277001
2,BR,2019-08-29 08:04:32.278002
1,GH,2019-08-29 08:04:32.279003
3,MC,2019-08-29 08:04:32.281005
1,PC,2019-08-29 08:04:32.283007
2,SM,2019-08-29 08:04:32.283008
1,TD,2019-08-29 08:04:32.284009
1,SY,2019-08-29 08:04:32.285010
2,ES,2019-08-29 08:04:32.286011
2,BF,2019-08-29 08:04:32.288013
1,MY,2019-08-29 08:04:32.288014
1,DC,2019-08-29 08:05:35.137005
4,MC,2019-08-29 08:05:35.137006
1,JE,2019-08-29 08:05:35.138007
1,TC,2019-08-29 08:05:35.139013
3,BR,2019-08-29 08:10:34.720004
6,MC,2019-08-29 08:10:34.723007
2,SY,2019-08-29 08:10:34.726012
4,ES,2019-08-29 08:10:34.727013
2,GH,2019-08-29 08:15:36.693005
3,SM,2019-08-29 08:15:36.693010
6,ES,2019-08-29 08:15:36.694013
4,BR,2019-08-29 08:20:23.494341
7,MC,2019-08-29 08:20:23.499344
2,JE,2019-08-29 08:20:23.501345
2,TD,2019-08-29 08:20:23.504348
3,SY,2019-08-29 08:20:23.505349
2,TC,2019-08-29 08:20:23.506351
3,BF,2019-08-29 08:20:23.508352
6,BR,2019-08-29 08:28:02.570004
2,PC,2019-08-29 08:28:02.573009
4,SM,2019-08-29 08:28:02.574010
4,SY,2019-08-29 08:28:02.575012
7,ES,2019-08-29 08:28:02.575013
2,MY,2019-08-29 08:28:02.577016
2,BK,2019-08-29 08:32:03.553001
3,GH,2019-08-29 08:32:03.554003
2,DC,2019-08-29 08:32:03.555004
8,MC,2019-08-29 08:32:03.556005
3,JE,2019-08-29 08:32:03.556006
3,TD,2019-08-29 08:32:03.557009
4,BF,2019-08-29 08:32:03.558013
3,BR,2019-08-29 08:35:24.220002
2,GH,2019-08-29 08:35:24.221003
1,DC,2019-08-29 08:35:24.221004
4,MC,2019-08-29 08:35:24.221005
2,JE,2019-08-29 08:35:24.222006
3,SM,2019-08-29 08:35:24.222008
2,TD,2019-08-29 08:35:24.223009
3,SY,2019-08-29 08:35:24.223010
3,ES,2019-08-29 08:35:24.223011
3,BF,2019-08-29 08:35:24.224013
1,MY,2019-08-29 08:35:24.224014
7,BR,2019-08-29 08:37:08.160002
4,GH,2019-08-29 08:37:08.161003
2,DC,2019-08-29 08:37:08.161004
8,MC,2019-08-29 08:37:08.162005
3,JE,2019-08-29 08:37:08.163006
5,SM,2019-08-29 08:37:08.164008
4,TD,2019-08-29 08:37:08.164009
5,SY,2019-08-29 08:37:08.165010
7,ES,2019-08-29 08:37:08.165011
4,BF,2019-08-29 08:37:08.166013
2,MY,2019-08-29 08:37:08.167014
3,BK,2019-08-29 08:40:55.650001
5,GH,2019-08-29 08:40:55.652003
3,DC,2019-08-29 08:40:55.652004
4,JE,2019-08-29 08:40:55.656006
3,PC,2019-08-29 08:40:55.656007
5,TD,2019-08-29 08:40:55.657009
8,ES,2019-08-29 08:40:55.658011
3,TC,2019-08-29 08:40:55.658012
5,BF,2019-08-29 08:40:55.659013
8,BR,2019-08-29 08:46:42.863002
3,JE,2019-08-29 08:46:42.865006
6,SM,2019-08-29 08:46:42.866008
2,TC,2019-08-29 08:46:42.867012
4,BK,2019-08-29 08:52:54.249001
6,MC,2019-08-29 08:52:54.251005
6,TD,2019-08-29 08:52:54.252009
6,ES,2019-08-29 08:52:54.253011
7,BR,2019-08-29 08:56:00.074002
5,MC,2019-08-29 08:56:00.075005
4,JE,2019-08-29 08:56:00.075006
4,SY,2019-08-29 08:56:00.076010
4,ES,2019-08-29 08:56:00.076011
6,BR,2019-08-29 09:01:16.871002
6,MC,2019-08-29 09:01:16.872005
3,JE,2019-08-29 09:01:16.873006
5,BR,2019-08-29 09:05:34.796002
5,TD,2019-08-29 09:05:34.802009
3,ES,2019-08-29 09:05:34.804011
4,BF,2019-08-29 09:05:34.806013
4,BR,2019-08-29 09:10:28.205003
4,GH,2019-08-29 09:10:28.207004
2,DC,2019-08-29 09:10:28.209005
5,MC,2019-08-29 09:10:28.211006
5,SM,2019-08-29 09:10:28.216009
3,SY,2019-08-29 09:10:28.218011
3,BK,2019-08-29 09:15:36.041002
3,BR,2019-08-29 09:15:36.043003
3,GH,2019-08-29 09:15:36.044004
2,JE,2019-08-29 09:15:36.048007
2,PC,2019-08-29 09:15:36.050008
4,TD,2019-08-29 09:15:36.051010
3,BF,2019-08-29 09:15:36.054014
2,BK,2019-08-29 09:20:23.334001
4,MC,2019-08-29 09:20:23.342005
4,SM,2019-08-29 09:20:23.345008
3,TD,2019-08-29 09:20:23.346009
2,GH,2019-08-29 09:26:54.297005
1,DC,2019-08-29 09:26:54.298006
3,SM,2019-08-29 09:26:54.300010
2,TD,2019-08-29 09:26:54.301011
1,MY,2019-08-29 09:31:15.808014
3,MC,2019-08-29 09:40:39.955005
2,SM,2019-08-29 09:40:39.956008
2,SY,2019-08-29 09:40:39.958010
4,BR,2019-08-29 09:50:26.738101
3,SM,2019-08-29 09:50:26.746107
3,BK,2019-08-29 10:01:55.740001
5,BR,2019-08-29 10:01:55.741002
4,ES,2019-08-29 10:01:55.746011
3,GH,2019-08-29 10:06:22.593003
2,DC,2019-08-29 10:06:22.594004
4,SM,2019-08-29 10:06:22.596008
3,JE,2019-08-29 10:10:24.052008
2,JE,2019-08-29 10:15:35.645006
3,SY,2019-08-29 10:15:35.647010
2,MY,2019-08-29 10:15:35.650014
2,BK,2019-08-29 10:20:23.598159
3,ES,2019-08-29 10:20:23.611169
4,BF,2019-08-29 10:20:23.613171
4,GH,2019-08-29 10:25:22.224003
5,SM,2019-08-29 10:25:22.229008
1,DC,2019-08-29 10:31:38.959006
2,MC,2019-08-29 10:31:38.959007
4,BR,2019-08-29 10:35:26.105050
4,SM,2019-08-29 10:35:26.107056
2,ES,2019-08-29 10:40:56.216013
1,BK,2019-08-29 10:45:36.572095
3,BR,2019-08-29 10:45:36.574096
3,GH,2019-08-29 10:45:36.575097
3,SM,2019-08-29 10:45:36.582102
2,SY,2019-08-29 10:45:36.584104
3,BF,2019-08-29 10:45:36.587107
1,MY,2019-08-29 10:45:36.588108
1,PC,2019-08-29 10:51:53.373007
2,BR,2019-08-29 10:55:36.314002
1,MC,2019-08-29 10:55:36.316005
2,SM,2019-08-29 10:55:36.317008
1,TC,2019-08-29 10:55:36.318012
2,GH,2019-08-29 11:01:51.714331
0,DC,2019-08-29 11:01:51.715332
1,TD,2019-08-29 11:01:51.721337
1,SY,2019-08-29 11:01:51.722338
1,ES,2019-08-29 11:01:51.722339
2,BF,2019-08-29 11:01:51.724341
1,BR,2019-08-29 11:05:21.667002
2,DC,2019-08-29 11:05:21.668004
1,SM,2019-08-29 11:05:21.669008
1,BF,2019-08-29 11:05:21.671013
3,DC,2019-08-29 11:10:23.759006
1,JE,2019-08-29 11:10:23.760008
0,BF,2019-08-29 11:10:23.763015
1,GH,2019-08-29 11:15:40.145003
0,SM,2019-08-29 11:15:40.147008
0,SY,2019-08-29 11:25:27.666011
0,JE,2019-08-29 11:31:33.614006
1,SM,2019-08-29 11:31:33.615008
1,SY,2019-08-29 11:31:33.617010
1,BF,2019-08-29 11:31:33.619013
0,MY,2019-08-29 11:31:33.619014
2,BK,2019-08-29 11:35:23.421001
4,DC,2019-08-29 11:35:23.424004
1,JE,2019-08-29 11:35:23.425006
2,TC,2019-08-29 11:35:23.430012
2,BF,2019-08-29 11:35:23.431013
1,MY,2019-08-29 11:35:23.432014
2,MC,2019-08-29 11:40:41.115007
2,SM,2019-08-29 11:40:41.116010
3,BF,2019-08-29 11:40:41.117015
2,MY,2019-08-29 11:40:41.118016
3,BK,2019-08-29 11:45:35.847002
2,GH,2019-08-29 11:45:35.849004
2,DC,2019-08-29 11:45:35.850005
3,MC,2019-08-29 11:45:35.851006
2,JE,2019-08-29 11:45:35.851007
2,PC,2019-08-29 11:45:35.852008
2,TD,2019-08-29 11:45:35.853010
2,SY,2019-08-29 11:45:35.853011
2,ES,2019-08-29 11:45:35.853012
2,BR,2019-08-29 11:51:08.318002
3,MY,2019-08-29 11:51:08.332014
4,BK,2019-08-29 11:57:00.960001
3,GH,2019-08-29 11:57:00.961003
3,SM,2019-08-29 11:57:00.964008
4,BF,2019-08-29 11:57:00.966013
5,BK,2019-08-29 12:02:11.245001
4,MC,2019-08-29 12:02:11.246005
3,TD,2019-08-29 12:02:11.247009
3,TC,2019-08-29 12:02:11.247012
0,BK,2019-08-29 12:04:35.899001
0,BR,2019-08-29 12:04:35.901002
1,GH,2019-08-29 12:04:35.903003
0,DC,2019-08-29 12:04:35.905004
0,MC,2019-08-29 12:04:35.906005
0,JE,2019-08-29 12:04:35.908006
0,PC,2019-08-29 12:04:35.909007
0,SM,2019-08-29 12:04:35.910008
0,TD,2019-08-29 12:04:35.911009
0,SY,2019-08-29 12:04:35.912010
0,ES,2019-08-29 12:04:35.913011
7,TC,2019-08-29 12:04:35.914012
0,BF,2019-08-29 12:04:35.915013
0,MY,2019-08-29 12:04:35.916014
6,BK,2019-08-29 12:05:42.665001
2,BR,2019-08-29 12:05:42.666002
3,GH,2019-08-29 12:05:42.667003
2,DC,2019-08-29 12:05:42.668004
4,MC,2019-08-29 12:05:42.669005
3,JE,2019-08-29 12:05:42.670006
2,PC,2019-08-29 12:05:42.671007
4,SM,2019-08-29 12:05:42.672008
4,TD,2019-08-29 12:05:42.673009
2,SY,2019-08-29 12:05:42.673010
3,ES,2019-08-29 12:05:42.674011
3,TC,2019-08-29 12:05:42.674012
5,BF,2019-08-29 12:05:42.675013
3,MY,2019-08-29 12:05:42.675014
7,BK,2019-08-29 12:10:55.723003
3,PC,2019-08-29 12:10:55.725009
4,TC,2019-08-29 12:10:55.727014
4,BF,2019-08-29 12:10:55.727015
4,MY,2019-08-29 12:10:55.728016
6,BK,2019-08-29 12:15:40.590003
2,PC,2019-08-29 12:15:40.592009
3,TC,2019-08-29 12:15:40.593014
5,BF,2019-08-29 12:15:40.593015
3,MC,2019-08-29 12:20:21.822007
4,JE,2019-08-29 12:20:21.823008
3,PC,2019-08-29 12:20:21.823009
5,TD,2019-08-29 12:20:21.823011
7,BK,2019-08-29 12:25:31.320002
3,BR,2019-08-29 12:25:31.322003
3,DC,2019-08-29 12:25:31.323005
2,PC,2019-08-29 12:25:31.326008
5,MY,2019-08-29 12:25:31.331015
8,BK,2019-08-29 12:32:10.206001
4,GH,2019-08-29 12:32:10.215003
4,MC,2019-08-29 12:32:10.217005
3,PC,2019-08-29 12:32:10.218007
5,SM,2019-08-29 12:32:10.219008
6,TD,2019-08-29 12:32:10.219009
4,ES,2019-08-29 12:32:10.221011
4,TC,2019-08-29 12:32:10.221012
6,BF,2019-08-29 12:32:10.222013
9,BK,2019-08-29 12:35:20.812001
5,JE,2019-08-29 12:35:20.817006
6,SM,2019-08-29 12:35:20.818008
3,SY,2019-08-29 12:35:20.819010
3,ES,2019-08-29 12:35:20.820011
7,BF,2019-08-29 12:35:20.821013
5,GH,2019-08-29 12:40:41.324003
7,TD,2019-08-29 12:40:41.331009
4,ES,2019-08-29 12:40:41.333011
8,BF,2019-08-29 12:40:41.334013
6,MY,2019-08-29 12:40:41.335014
8,BK,2019-08-29 12:45:48.381001
6,GH,2019-08-29 12:45:48.383003
7,SM,2019-08-29 12:45:48.386008
9,BF,2019-08-29 12:45:48.389013
6,TD,2019-08-29 12:50:47.313009
5,ES,2019-08-29 12:50:47.314011
8,BF,2019-08-29 12:50:47.315013
5,MY,2019-08-29 12:50:47.316014
9,BK,2019-08-29 12:55:21.561003
7,GH,2019-08-29 12:55:21.564005
5,TD,2019-08-29 12:55:21.571011
4,SY,2019-08-29 12:55:21.571012
6,MY,2019-08-29 12:55:21.575016
8,BK,2019-08-29 13:01:48.513003
9,GH,2019-08-29 13:01:48.513005
5,MC,2019-08-29 13:01:48.514007
9,SM,2019-08-29 13:01:48.515010
6,TD,2019-08-29 13:01:48.515011
5,TC,2019-08-29 13:01:48.516014
9,BF,2019-08-29 13:01:48.516015
9,BK,2019-08-29 13:06:25.399003
10,GH,2019-08-29 13:06:25.399005
6,JE,2019-08-29 13:06:25.400008
7,TD,2019-08-29 13:06:25.400011
5,SY,2019-08-29 13:06:25.401012
5,JE,2019-08-29 13:10:24.327066
8,SM,2019-08-29 13:10:24.330068
6,TD,2019-08-29 13:10:24.331069
6,TC,2019-08-29 13:10:24.334072
8,BK,2019-08-29 13:16:30.584001
4,MC,2019-08-29 13:16:30.589005
7,SM,2019-08-29 13:16:30.592008
4,SY,2019-08-29 13:16:30.593010
6,ES,2019-08-29 13:16:30.594011
7,BF,2019-08-29 13:16:30.596013
7,BK,2019-08-29 13:20:39.270003
9,GH,2019-08-29 13:20:39.271005
5,TD,2019-08-29 13:20:39.274011
8,GH,2019-08-29 13:25:29.689003
3,MC,2019-08-29 13:25:29.693005
4,JE,2019-08-29 13:25:29.694006
6,SM,2019-08-29 13:25:29.696008
4,TD,2019-08-29 13:25:29.697009
5,ES,2019-08-29 13:25:29.699011
5,TC,2019-08-29 13:25:29.700012
6,BF,2019-08-29 13:25:29.701013
5,MY,2019-08-29 13:25:29.702014
6,BK,2019-08-29 13:31:19.628058
2,BR,2019-08-29 13:31:19.630059
7,GH,2019-08-29 13:31:19.631060
5,SM,2019-08-29 13:31:19.636065
4,ES,2019-08-29 13:31:19.639068
5,BF,2019-08-29 13:31:19.641070
